,Time,Event,Part,Process,SubProcess,Resource
473,77,part_transferred_to_next_process,A0001_E31UL,선각공장,,
474,77,part_transferred_to_next_process,A0001_B51UL,외부,,
475,77,work_start,A0001_323W0,외부,외부_50,
476,77,Process_entered,A0001_E31VL,외부,,
477,77,routing_ended,A0001_E31VL,외부,,
478,77,Process_entered,A0001_E31GL,선각공장,,
479,77,routing_ended,A0001_E31GL,선각공장,,
480,77,work_start,A0001_B51LL,외부,외부_51,
481,77,Process_entered,A0001_B51ML,외부,,
482,77,routing_ended,A0001_B51ML,외부,,
483,77,work_start,A0001_E31CL,선각공장,선각공장_7,
484,77,Process_entered,A0001_E31UL,선각공장,,
485,77,routing_ended,A0001_E31UL,선각공장,,
486,77,work_start,A0001_E31VL,외부,외부_52,
487,77,Process_entered,A0001_B51RL,외부,,
488,77,routing_ended,A0001_B51RL,외부,,
489,77,work_start,A0001_E31GL,선각공장,선각공장_8,
490,77,work_start,A0001_B51ML,외부,외부_53,
491,77,Process_entered,A0001_B51UL,외부,,
492,77,routing_ended,A0001_B51UL,외부,,
493,77,work_start,A0001_E31UL,선각공장,선각공장_9,
494,77,work_start,A0001_B51RL,외부,외부_54,
495,77,work_start,A0001_B51UL,외부,외부_55,
496,78,work_finish,A0001_A41AL,외부,외부_31,
497,78,part_transferred_to_out_buffer,A0001_A41AL,외부,외부_31,
498,78,work_finish,A0001_A41DL,외부,외부_33,
499,78,part_transferred_to_out_buffer,A0001_A41DL,외부,외부_33,
500,78,work_finish,A0001_B51EL,외부,외부_35,
501,78,part_transferred_to_out_buffer,A0001_B51EL,외부,외부_35,
502,78,work_finish,A0001_B51JL,외부,외부_37,
503,78,part_transferred_to_out_buffer,A0001_B51JL,외부,외부_37,
504,78,work_finish,A0001_B51SL,외부,외부_39,
505,78,part_transferred_to_out_buffer,A0001_B51SL,외부,외부_39,
506,78,work_finish,A0001_E81SL,외부,외부_47,
507,78,part_transferred_to_out_buffer,A0001_E81SL,외부,외부_47,
508,78,work_finish,A0001_E81VL,외부,외부_48,
509,78,part_transferred_to_out_buffer,A0001_E81VL,외부,외부_48,
510,78,part_created,A0001_E32SL,Source,,
511,78,part_transferred_to_first_process,A0001_E32SL,Source,,
512,78,part_created,A0001_E81CL,Source,,
513,78,part_transferred_to_first_process,A0001_E81CL,Source,,
514,78,work_finish,A0001_E31CL,선각공장,선각공장_7,
515,78,part_transferred_to_out_buffer,A0001_E31CL,선각공장,선각공장_7,
516,78,work_finish,A0001_E31GL,선각공장,선각공장_8,
517,78,part_transferred_to_out_buffer,A0001_E31GL,선각공장,선각공장_8,
518,78,part_transferred_to_next_process,A0001_A41AL,외부,,
519,78,Process_entered,A0001_E32SL,2야드 중조공장,,
520,78,routing_ended,A0001_E32SL,2야드 중조공장,,
521,78,Process_entered,A0001_E81CL,선각공장,,
522,78,routing_ended,A0001_E81CL,선각공장,,
523,78,part_transferred_to_next_process,A0001_E31CL,선각공장,,
524,78,part_transferred_to_next_process,A0001_A41DL,외부,,
525,78,part_transferred_to_next_process,A0001_E31GL,선각공장,,
526,78,Process_entered,A0001_A41AL,외부,,
527,78,routing_ended,A0001_A41AL,외부,,
528,78,part_transferred_to_next_process,A0001_B51EL,외부,,
529,78,work_start,A0001_E32SL,2야드 중조공장,2야드 중조공장_18,
530,78,work_start,A0001_E81CL,선각공장,선각공장_10,
531,78,Process_entered,A0001_E31CL,외부,,
532,78,routing_ended,A0001_E31CL,외부,,
533,78,Process_entered,A0001_A41DL,선각공장,,
534,78,routing_ended,A0001_A41DL,선각공장,,
535,78,part_transferred_to_next_process,A0001_B51JL,외부,,
536,78,work_start,A0001_A41AL,외부,외부_56,
537,78,Process_entered,A0001_E31GL,외부,,
538,78,routing_ended,A0001_E31GL,외부,,
539,78,part_transferred_to_next_process,A0001_B51SL,외부,,
540,78,work_start,A0001_E31CL,외부,외부_57,
541,78,Process_entered,A0001_B51EL,외부,,
542,78,routing_ended,A0001_B51EL,외부,,
543,78,work_start,A0001_A41DL,선각공장,선각공장_11,
544,78,part_transferred_to_next_process,A0001_E81SL,외부,,
545,78,work_start,A0001_E31GL,외부,외부_58,
546,78,Process_entered,A0001_B51JL,외부,,
547,78,routing_ended,A0001_B51JL,외부,,
548,78,part_transferred_to_next_process,A0001_E81VL,외부,,
549,78,work_start,A0001_B51EL,외부,외부_59,
550,78,Process_entered,A0001_B51SL,외부,,
551,78,routing_ended,A0001_B51SL,외부,,
552,78,work_start,A0001_B51JL,외부,외부_60,
553,78,Process_entered,A0001_E81SL,외부,,
554,78,routing_ended,A0001_E81SL,외부,,
555,78,Process_entered,A0001_E81VL,2야드 중조공장,,
556,78,routing_ended,A0001_E81VL,2야드 중조공장,,
557,78,work_start,A0001_B51SL,외부,외부_61,
558,78,work_start,A0001_E81SL,외부,외부_62,
559,78,work_start,A0001_E81VL,2야드 중조공장,2야드 중조공장_19,
560,79,part_created,A0001_A21RL,Source,,
561,79,part_transferred_to_first_process,A0001_A21RL,Source,,
562,79,part_created,A0001_A410A,Source,,
563,79,part_transferred_to_first_process,A0001_A410A,Source,,
564,79,part_created,A0001_E31LL,Source,,
565,79,part_transferred_to_first_process,A0001_E31LL,Source,,
566,79,part_created,A0001_E31ML,Source,,
567,79,part_transferred_to_first_process,A0001_E31ML,Source,,
568,79,part_created,A0001_E31NL,Source,,
569,79,part_transferred_to_first_process,A0001_E31NL,Source,,
570,79,part_created,A0001_E81RL,Source,,
571,79,part_transferred_to_first_process,A0001_E81RL,Source,,
572,79,work_finish,A0001_E32SL,2야드 중조공장,2야드 중조공장_18,
573,79,part_transferred_to_out_buffer,A0001_E32SL,2야드 중조공장,2야드 중조공장_18,
574,79,work_finish,A0001_E81CL,선각공장,선각공장_10,
575,79,part_transferred_to_out_buffer,A0001_E81CL,선각공장,선각공장_10,
576,79,work_finish,A0001_E31CL,외부,외부_57,
577,79,part_transferred_to_out_buffer,A0001_E31CL,외부,외부_57,
578,79,work_finish,A0001_E31GL,외부,외부_58,
579,79,part_transferred_to_out_buffer,A0001_E31GL,외부,외부_58,
580,79,Process_entered,A0001_A21RL,2야드 중조공장,,
581,79,routing_ended,A0001_A21RL,2야드 중조공장,,
582,79,Process_entered,A0001_A410A,외부,,
583,79,routing_ended,A0001_A410A,외부,,
584,79,part_transferred_to_next_process,A0001_E32SL,2야드 중조공장,,
585,79,part_transferred_to_next_process,A0001_E81CL,선각공장,,
586,79,part_transferred_to_next_process,A0001_E31CL,외부,,
587,79,Process_entered,A0001_E31LL,2야드 중조공장,,
588,79,routing_ended,A0001_E31LL,2야드 중조공장,,
589,79,part_transferred_to_next_process,A0001_E31GL,외부,,
590,79,work_start,A0001_A21RL,2야드 중조공장,2야드 중조공장_20,
591,79,Process_entered,A0001_E31ML,2야드 중조공장,,
592,79,routing_ended,A0001_E31ML,2야드 중조공장,,
593,79,work_start,A0001_A410A,외부,외부_63,
594,79,Process_entered,A0001_E32SL,외부,,
595,79,routing_ended,A0001_E32SL,외부,,
596,79,work_start,A0001_E31LL,2야드 중조공장,2야드 중조공장_21,
597,79,Process_entered,A0001_E31NL,2야드 중조공장,,
598,79,routing_ended,A0001_E31NL,2야드 중조공장,,
599,79,Process_entered,A0001_E81CL,외부,,
600,79,routing_ended,A0001_E81CL,외부,,
601,79,work_start,A0001_E31ML,2야드 중조공장,2야드 중조공장_22,
602,79,Process_entered,A0001_E81RL,2야드 중조공장,,
603,79,routing_ended,A0001_E81RL,2야드 중조공장,,
604,79,work_start,A0001_E32SL,외부,외부_64,
605,79,work_start,A0001_E31NL,2야드 중조공장,2야드 중조공장_23,
606,79,Process_entered,A0001_E31CL,2야드 중조공장,,
607,79,routing_ended,A0001_E31CL,2야드 중조공장,,
608,79,work_start,A0001_E81CL,외부,외부_65,
609,79,work_start,A0001_E81RL,2야드 중조공장,2야드 중조공장_24,
610,79,Process_entered,A0001_E31GL,2야드 중조공장,,
611,79,routing_ended,A0001_E31GL,2야드 중조공장,,
612,79,work_start,A0001_E31CL,2야드 중조공장,2야드 중조공장_25,
613,79,work_start,A0001_E31GL,2야드 중조공장,2야드 중조공장_26,
614,80,work_finish,A0001_B51ML,외부,외부_53,
615,80,part_transferred_to_out_buffer,A0001_B51ML,외부,외부_53,
616,80,work_finish,A0001_E31UL,선각공장,선각공장_9,
617,80,part_transferred_to_out_buffer,A0001_E31UL,선각공장,선각공장_9,
618,80,work_finish,A0001_B51RL,외부,외부_54,
619,80,part_transferred_to_out_buffer,A0001_B51RL,외부,외부_54,
620,80,work_finish,A0001_B51UL,외부,외부_55,
621,80,part_transferred_to_out_buffer,A0001_B51UL,외부,외부_55,
622,80,work_finish,A0001_E81VL,2야드 중조공장,2야드 중조공장_19,
623,80,part_transferred_to_out_buffer,A0001_E81VL,2야드 중조공장,2야드 중조공장_19,
624,80,work_finish,A0001_A21RL,2야드 중조공장,2야드 중조공장_20,
625,80,part_transferred_to_out_buffer,A0001_A21RL,2야드 중조공장,2야드 중조공장_20,
626,80,work_finish,A0001_A410A,외부,외부_63,
627,80,part_transferred_to_out_buffer,A0001_A410A,외부,외부_63,
628,80,work_finish,A0001_E31LL,2야드 중조공장,2야드 중조공장_21,
629,80,part_transferred_to_out_buffer,A0001_E31LL,2야드 중조공장,2야드 중조공장_21,
630,80,work_finish,A0001_E31ML,2야드 중조공장,2야드 중조공장_22,
631,80,part_transferred_to_out_buffer,A0001_E31ML,2야드 중조공장,2야드 중조공장_22,
632,80,work_finish,A0001_E32SL,외부,외부_64,
633,80,part_transferred_to_out_buffer,A0001_E32SL,외부,외부_64,
634,80,work_finish,A0001_E31NL,2야드 중조공장,2야드 중조공장_23,
635,80,part_transferred_to_out_buffer,A0001_E31NL,2야드 중조공장,2야드 중조공장_23,
636,80,work_finish,A0001_E81CL,외부,외부_65,
637,80,part_transferred_to_out_buffer,A0001_E81CL,외부,외부_65,
638,80,work_finish,A0001_E81RL,2야드 중조공장,2야드 중조공장_24,
639,80,part_transferred_to_out_buffer,A0001_E81RL,2야드 중조공장,2야드 중조공장_24,
640,80,work_finish,A0001_E31CL,2야드 중조공장,2야드 중조공장_25,
641,80,part_transferred_to_out_buffer,A0001_E31CL,2야드 중조공장,2야드 중조공장_25,
642,80,work_finish,A0001_E31GL,2야드 중조공장,2야드 중조공장_26,
643,80,part_transferred_to_out_buffer,A0001_E31GL,2야드 중조공장,2야드 중조공장_26,
644,80,part_transferred_to_Sink,A0001_B51ML,외부,,
645,80,completed,A0001_B51ML,Sink,,
646,80,part_transferred_to_next_process,A0001_E31UL,선각공장,,
647,80,part_transferred_to_next_process,A0001_E81VL,2야드 중조공장,,
648,80,part_transferred_to_next_process,A0001_B51RL,외부,,
649,80,part_transferred_to_next_process,A0001_A21RL,2야드 중조공장,,
650,80,part_transferred_to_next_process,A0001_B51UL,외부,,
651,80,Process_entered,A0001_E31UL,선각공장,,
652,80,routing_ended,A0001_E31UL,선각공장,,
653,80,Process_entered,A0001_E81VL,외부,,
654,80,routing_ended,A0001_E81VL,외부,,
655,80,part_transferred_to_next_process,A0001_E31LL,2야드 중조공장,,
656,80,part_transferred_to_Sink,A0001_A410A,외부,,
657,80,assemble to A0001_A41A0,A0001_A410A,Assemble,,
658,80,ready to create,A0001_A41A0,Assemble,,
659,80,Process_entered,A0001_B51RL,외부,,
660,80,routing_ended,A0001_B51RL,외부,,
661,80,part_transferred_to_next_process,A0001_E31ML,2야드 중조공장,,
662,80,Process_entered,A0001_B51UL,포항공장부,,
663,80,routing_ended,A0001_B51UL,포항공장부,,
664,80,part_transferred_to_next_process,A0001_E32SL,외부,,
665,80,work_start,A0001_E31UL,선각공장,선각공장_12,
666,80,work_start,A0001_E81VL,외부,외부_66,
667,80,Process_entered,A0001_A21RL,외부,,
668,80,routing_ended,A0001_A21RL,외부,,
669,80,part_transferred_to_next_process,A0001_E31NL,2야드 중조공장,,
670,80,part_transferred_to_next_process,A0001_E81CL,외부,,
671,80,work_start,A0001_B51RL,외부,외부_67,
672,80,Process_entered,A0001_E31LL,외부,,
673,80,routing_ended,A0001_E31LL,외부,,
674,80,part_transferred_to_next_process,A0001_E81RL,2야드 중조공장,,
675,80,work_start,A0001_B51UL,포항공장부,포항공장부_0,
676,80,work_start,A0001_A21RL,외부,외부_68,
677,80,Process_entered,A0001_E31ML,외부,,
678,80,routing_ended,A0001_E31ML,외부,,
679,80,part_transferred_to_next_process,A0001_E31CL,2야드 중조공장,,
680,80,Process_entered,A0001_E81CL,2야드 중조공장,,
681,80,routing_ended,A0001_E81CL,2야드 중조공장,,
682,80,work_start,A0001_E31LL,외부,외부_69,
683,80,Process_entered,A0001_E32SL,외부,,
684,80,routing_ended,A0001_E32SL,외부,,
685,80,part_transferred_to_next_process,A0001_E31GL,2야드 중조공장,,
686,80,Process_entered,A0001_E81RL,2야드 중조공장,,
687,80,routing_ended,A0001_E81RL,2야드 중조공장,,
688,80,work_start,A0001_E31ML,외부,외부_70,
689,80,Process_entered,A0001_E31NL,외부,,
690,80,routing_ended,A0001_E31NL,외부,,
691,80,Process_entered,A0001_E31CL,선각공장,,
692,80,routing_ended,A0001_E31CL,선각공장,,
693,80,work_start,A0001_E81CL,2야드 중조공장,2야드 중조공장_27,
694,80,work_start,A0001_E32SL,외부,외부_71,
695,80,Process_entered,A0001_E31GL,선각공장,,
696,80,routing_ended,A0001_E31GL,선각공장,,
697,80,work_start,A0001_E81RL,2야드 중조공장,2야드 중조공장_28,
698,80,work_start,A0001_E31NL,외부,외부_72,
699,80,work_start,A0001_E31CL,선각공장,선각공장_13,
700,80,work_start,A0001_E31GL,선각공장,선각공장_14,
701,81,work_finish,A0001_H91AL,외부,외부_44,
702,81,part_transferred_to_out_buffer,A0001_H91AL,외부,외부_44,
703,81,work_finish,A0001_A21RL,외부,외부_68,
704,81,part_transferred_to_out_buffer,A0001_A21RL,외부,외부_68,
705,81,work_finish,A0001_E31LL,외부,외부_69,
706,81,part_transferred_to_out_buffer,A0001_E31LL,외부,외부_69,
707,81,work_finish,A0001_E31ML,외부,외부_70,
708,81,part_transferred_to_out_buffer,A0001_E31ML,외부,외부_70,
709,81,work_finish,A0001_E81CL,2야드 중조공장,2야드 중조공장_27,
710,81,part_transferred_to_out_buffer,A0001_E81CL,2야드 중조공장,2야드 중조공장_27,
711,81,work_finish,A0001_E31NL,외부,외부_72,
712,81,part_transferred_to_out_buffer,A0001_E31NL,외부,외부_72,
713,81,part_transferred_to_Sink,A0001_H91AL,외부,,
714,81,completed,A0001_H91AL,Sink,,
715,81,part_transferred_to_next_process,A0001_E81CL,2야드 중조공장,,
716,81,part_transferred_to_next_process,A0001_A21RL,외부,,
717,81,part_transferred_to_next_process,A0001_E31LL,외부,,
718,81,Process_entered,A0001_E81CL,선각공장,,
719,81,routing_ended,A0001_E81CL,선각공장,,
720,81,Process_entered,A0001_A21RL,외부,,
721,81,routing_ended,A0001_A21RL,외부,,
722,81,part_transferred_to_next_process,A0001_E31ML,외부,,
723,81,Process_entered,A0001_E31LL,2야드 중조공장,,
724,81,routing_ended,A0001_E31LL,2야드 중조공장,,
725,81,part_transferred_to_next_process,A0001_E31NL,외부,,
726,81,work_start,A0001_E81CL,선각공장,선각공장_15,
727,81,work_start,A0001_A21RL,외부,외부_73,
728,81,Process_entered,A0001_E31ML,2야드 중조공장,,
729,81,routing_ended,A0001_E31ML,2야드 중조공장,,
730,81,work_start,A0001_E31LL,2야드 중조공장,2야드 중조공장_29,
731,81,Process_entered,A0001_E31NL,2야드 중조공장,,
732,81,routing_ended,A0001_E31NL,2야드 중조공장,,
733,81,work_start,A0001_E31ML,2야드 중조공장,2야드 중조공장_0,
734,81,work_start,A0001_E31NL,2야드 중조공장,2야드 중조공장_1,
735,82,work_finish,A0001_B51LL,외부,외부_51,
736,82,part_transferred_to_out_buffer,A0001_B51LL,외부,외부_51,
737,82,work_finish,A0001_E31VL,외부,외부_52,
738,82,part_transferred_to_out_buffer,A0001_E31VL,외부,외부_52,
739,82,part_created,A0001_E82VL,Source,,
740,82,part_transferred_to_first_process,A0001_E82VL,Source,,
741,82,part_created,A0001_A41A0,Source,,
742,82,part_transferred_to_first_process,A0001_A41A0,Source,,
743,82,work_finish,A0001_E81VL,외부,외부_66,
744,82,part_transferred_to_out_buffer,A0001_E81VL,외부,외부_66,
745,82,work_finish,A0001_E81RL,2야드 중조공장,2야드 중조공장_28,
746,82,part_transferred_to_out_buffer,A0001_E81RL,2야드 중조공장,2야드 중조공장_28,
747,82,part_transferred_to_next_process,A0001_B51LL,외부,,
748,82,Process_entered,A0001_E82VL,2야드 중조공장,,
749,82,routing_ended,A0001_E82VL,2야드 중조공장,,
750,82,Process_entered,A0001_A41A0,외부,,
751,82,routing_ended,A0001_A41A0,외부,,
752,82,part_transferred_to_next_process,A0001_E81RL,2야드 중조공장,,
753,82,part_transferred_to_next_process,A0001_E31VL,외부,,
754,82,Process_entered,A0001_B51LL,외부,,
755,82,routing_ended,A0001_B51LL,외부,,
756,82,part_transferred_to_next_process,A0001_E81VL,외부,,
757,82,work_start,A0001_E82VL,2야드 중조공장,2야드 중조공장_2,
758,82,work_start,A0001_A41A0,외부,외부_74,
759,82,Process_entered,A0001_E81RL,2야드 대조립공장,,
760,82,routing_ended,A0001_E81RL,2야드 대조립공장,,
761,82,Process_entered,A0001_E31VL,2야드 중조공장,,
762,82,routing_ended,A0001_E31VL,2야드 중조공장,,
763,82,work_start,A0001_B51LL,외부,외부_75,
764,82,Process_entered,A0001_E81VL,2야드 중조공장,,
765,82,routing_ended,A0001_E81VL,2야드 중조공장,,
766,82,work_start,A0001_E81RL,2야드 대조립공장,2야드 대조립공장_0,
767,82,work_start,A0001_E31VL,2야드 중조공장,2야드 중조공장_3,
768,82,work_start,A0001_E81VL,2야드 중조공장,2야드 중조공장_4,
769,83,work_finish,A0001_A41AL,외부,외부_56,
770,83,part_transferred_to_out_buffer,A0001_A41AL,외부,외부_56,
771,83,work_finish,A0001_A41DL,선각공장,선각공장_11,
772,83,part_transferred_to_out_buffer,A0001_A41DL,선각공장,선각공장_11,
773,83,work_finish,A0001_B51EL,외부,외부_59,
774,83,part_transferred_to_out_buffer,A0001_B51EL,외부,외부_59,
775,83,work_finish,A0001_B51JL,외부,외부_60,
776,83,part_transferred_to_out_buffer,A0001_B51JL,외부,외부_60,
777,83,work_finish,A0001_B51SL,외부,외부_61,
778,83,part_transferred_to_out_buffer,A0001_B51SL,외부,외부_61,
779,83,work_finish,A0001_E31UL,선각공장,선각공장_12,
780,83,part_transferred_to_out_buffer,A0001_E31UL,선각공장,선각공장_12,
781,83,work_finish,A0001_E31CL,선각공장,선각공장_13,
782,83,part_transferred_to_out_buffer,A0001_E31CL,선각공장,선각공장_13,
783,83,work_finish,A0001_E31GL,선각공장,선각공장_14,
784,83,part_transferred_to_out_buffer,A0001_E31GL,선각공장,선각공장_14,
785,83,part_created,A0001_H91A0,Source,,
786,83,part_transferred_to_first_process,A0001_H91A0,Source,,
787,83,work_finish,A0001_E82VL,2야드 중조공장,2야드 중조공장_2,
